EpochIndex,Subject,Session,TrialInFile,Class,Label,File
2471,8,1,114,LH,0,B0801T.gdf
2472,8,1,115,LH,0,B0801T.gdf
2473,8,1,116,LH,0,B0801T.gdf
2474,8,1,117,RH,1,B0801T.gdf
2475,8,1,119,RH,1,B0801T.gdf
2476,8,1,120,RH,1,B0801T.gdf
2477,8,1,121,LH,0,B0801T.gdf
2478,8,1,122,LH,0,B0801T.gdf
2479,8,1,123,LH,0,B0801T.gdf
2480,8,1,124,RH,1,B0801T.gdf
2481,8,1,125,LH,0,B0801T.gdf
2482,8,1,126,LH,0,B0801T.gdf
2483,8,1,127,LH,0,B0801T.gdf
2484,8,1,128,RH,1,B0801T.gdf
2485,8,1,129,LH,0,B0801T.gdf
2486,8,1,130,RH,1,B0801T.gdf
2487,8,1,131,LH,0,B0801T.gdf
2488,8,1,132,LH,0,B0801T.gdf
2489,8,1,133,RH,1,B0801T.gdf
2490,8,1,134,RH,1,B0801T.gdf
2491,8,1,135,RH,1,B0801T.gdf
2492,8,1,136,RH,1,B0801T.gdf
2493,8,1,137,LH,0,B0801T.gdf
2494,8,1,140,RH,1,B0801T.gdf
2495,8,1,141,LH,0,B0801T.gdf
2496,8,1,142,RH,1,B0801T.gdf
2497,8,1,143,LH,0,B0801T.gdf
2498,8,1,144,LH,0,B0801T.gdf
2499,8,1,145,RH,1,B0801T.gdf
2500,8,1,147,RH,1,B0801T.gdf
2501,8,1,148,LH,0,B0801T.gdf
2502,8,1,149,LH,0,B0801T.gdf
2503,8,1,150,RH,1,B0801T.gdf
2504,8,1,151,RH,1,B0801T.gdf
2505,8,1,152,RH,1,B0801T.gdf
2506,8,1,153,LH,0,B0801T.gdf
2507,8,1,154,RH,1,B0801T.gdf
2508,8,1,155,LH,0,B0801T.gdf
2509,8,1,156,LH,0,B0801T.gdf
2510,8,1,157,LH,0,B0801T.gdf
2511,8,1,158,LH,0,B0801T.gdf
2512,8,1,159,RH,1,B0801T.gdf
2513,8,1,160,RH,1,B0801T.gdf
2514,8,2,1,RH,1,B0802T.gdf
2515,8,2,2,LH,0,B0802T.gdf
2516,8,2,5,LH,0,B0802T.gdf
2517,8,2,7,RH,1,B0802T.gdf
2518,8,2,8,LH,0,B0802T.gdf
2519,8,2,9,LH,0,B0802T.gdf
2520,8,2,11,LH,0,B0802T.gdf
2521,8,2,12,RH,1,B0802T.gdf
2522,8,2,13,LH,0,B0802T.gdf
2523,8,2,14,LH,0,B0802T.gdf
2524,8,2,15,RH,1,B0802T.gdf
2525,8,2,17,LH,0,B0802T.gdf
2526,8,2,19,RH,1,B0802T.gdf
2527,8,2,20,RH,1,B0802T.gdf
2528,8,2,21,LH,0,B0802T.gdf
2529,8,2,23,RH,1,B0802T.gdf
2530,8,2,24,RH,1,B0802T.gdf
2531,8,2,25,RH,1,B0802T.gdf
2532,8,2,26,RH,1,B0802T.gdf
2533,8,2,27,RH,1,B0802T.gdf
2534,8,2,28,RH,1,B0802T.gdf
2535,8,2,29,RH,1,B0802T.gdf
2536,8,2,30,LH,0,B0802T.gdf
2537,8,2,32,LH,0,B0802T.gdf
2538,8,2,33,LH,0,B0802T.gdf
2539,8,2,34,LH,0,B0802T.gdf
2540,8,2,36,LH,0,B0802T.gdf
2541,8,2,38,LH,0,B0802T.gdf
2542,8,2,39,LH,0,B0802T.gdf
2543,8,2,40,RH,1,B0802T.gdf
2544,8,2,42,RH,1,B0802T.gdf
2545,8,2,45,RH,1,B0802T.gdf
2546,8,2,46,LH,0,B0802T.gdf
2547,8,2,48,RH,1,B0802T.gdf
2548,8,2,49,RH,1,B0802T.gdf
2549,8,2,50,LH,0,B0802T.gdf
2550,8,2,51,LH,0,B0802T.gdf
2551,8,2,53,RH,1,B0802T.gdf
2552,8,2,54,RH,1,B0802T.gdf
2553,8,2,56,LH,0,B0802T.gdf
2554,8,2,57,LH,0,B0802T.gdf
2555,8,2,58,RH,1,B0802T.gdf
2556,8,2,59,RH,1,B0802T.gdf
2557,8,2,60,LH,0,B0802T.gdf
2558,8,2,61,LH,0,B0802T.gdf
2559,8,2,62,RH,1,B0802T.gdf
2560,8,2,63,LH,0,B0802T.gdf
2561,8,2,64,LH,0,B0802T.gdf
2562,8,2,65,LH,0,B0802T.gdf
2563,8,2,66,RH,1,B0802T.gdf
2564,8,2,67,RH,1,B0802T.gdf
2565,8,2,68,RH,1,B0802T.gdf
2566,8,2,69,RH,1,B0802T.gdf
2567,8,2,70,LH,0,B0802T.gdf
2568,8,2,72,RH,1,B0802T.gdf
2569,8,2,73,LH,0,B0802T.gdf
2570,8,2,75,LH,0,B0802T.gdf
2571,8,2,76,LH,0,B0802T.gdf
2572,8,2,78,LH,0,B0802T.gdf
2573,8,2,80,LH,0,B0802T.gdf
2574,8,2,84,RH,1,B0802T.gdf
2575,8,2,86,RH,1,B0802T.gdf
2576,8,2,88,LH,0,B0802T.gdf
2577,8,2,90,RH,1,B0802T.gdf
2578,8,2,91,LH,0,B0802T.gdf
2579,8,2,92,LH,0,B0802T.gdf
2580,8,2,93,RH,1,B0802T.gdf
2581,8,2,94,LH,0,B0802T.gdf
2582,8,2,95,LH,0,B0802T.gdf
2583,8,2,96,LH,0,B0802T.gdf
2584,8,2,97,RH,1,B0802T.gdf
2585,8,2,98,LH,0,B0802T.gdf
2586,8,2,99,LH,0,B0802T.gdf
2587,8,2,100,RH,1,B0802T.gdf
2588,8,2,101,RH,1,B0802T.gdf
2589,8,2,102,RH,1,B0802T.gdf
2590,8,2,103,LH,0,B0802T.gdf
2591,8,2,104,LH,0,B0802T.gdf
2592,8,2,105,LH,0,B0802T.gdf
2593,8,2,106,LH,0,B0802T.gdf
2594,8,2,107,RH,1,B0802T.gdf
2595,8,2,110,LH,0,B0802T.gdf
2596,8,2,112,LH,0,B0802T.gdf
2597,8,2,114,LH,0,B0802T.gdf
2598,8,2,115,LH,0,B0802T.gdf
2599,8,2,116,LH,0,B0802T.gdf
2600,8,2,117,RH,1,B0802T.gdf
2601,8,2,118,RH,1,B0802T.gdf
2602,8,2,119,RH,1,B0802T.gdf
2603,8,2,120,RH,1,B0802T.gdf
2604,8,3,1,LH,0,B0803T.gdf
2605,8,3,2,RH,1,B0803T.gdf
2606,8,3,3,RH,1,B0803T.gdf
2607,8,3,5,RH,1,B0803T.gdf
2608,8,3,6,RH,1,B0803T.gdf
2609,8,3,7,RH,1,B0803T.gdf
2610,8,3,9,RH,1,B0803T.gdf
2611,8,3,11,LH,0,B0803T.gdf
2612,8,3,12,LH,0,B0803T.gdf
2613,8,3,13,LH,0,B0803T.gdf
2614,8,3,14,RH,1,B0803T.gdf
2615,8,3,16,RH,1,B0803T.gdf
2616,8,3,18,LH,0,B0803T.gdf
2617,8,3,20,LH,0,B0803T.gdf
2618,8,3,21,LH,0,B0803T.gdf
2619,8,3,24,LH,0,B0803T.gdf
2620,8,3,25,RH,1,B0803T.gdf
2621,8,3,26,LH,0,B0803T.gdf
2622,8,3,29,RH,1,B0803T.gdf
2623,8,3,30,RH,1,B0803T.gdf
2624,8,3,31,RH,1,B0803T.gdf
2625,8,3,32,LH,0,B0803T.gdf
2626,8,3,34,RH,1,B0803T.gdf
2627,8,3,35,LH,0,B0803T.gdf
2628,8,3,36,LH,0,B0803T.gdf
2629,8,3,37,RH,1,B0803T.gdf
2630,8,3,39,LH,0,B0803T.gdf
2631,8,3,40,LH,0,B0803T.gdf
2632,8,3,42,LH,0,B0803T.gdf
2633,8,3,45,LH,0,B0803T.gdf
2634,8,3,46,RH,1,B0803T.gdf
2635,8,3,47,LH,0,B0803T.gdf
2636,8,3,50,LH,0,B0803T.gdf
2637,8,3,51,RH,1,B0803T.gdf
2638,8,3,53,RH,1,B0803T.gdf
2639,8,3,54,RH,1,B0803T.gdf
2640,8,3,55,RH,1,B0803T.gdf
2641,8,3,56,LH,0,B0803T.gdf
2642,8,3,60,RH,1,B0803T.gdf
2643,8,3,62,LH,0,B0803T.gdf
2644,8,3,63,RH,1,B0803T.gdf
2645,8,3,64,LH,0,B0803T.gdf
2646,8,3,65,LH,0,B0803T.gdf
2647,8,3,67,LH,0,B0803T.gdf
2648,8,3,68,LH,0,B0803T.gdf
2649,8,3,69,RH,1,B0803T.gdf
2650,8,3,70,RH,1,B0803T.gdf
2651,8,3,71,RH,1,B0803T.gdf
2652,8,3,73,LH,0,B0803T.gdf
2653,8,3,74,LH,0,B0803T.gdf
2654,8,3,75,LH,0,B0803T.gdf
2655,8,3,77,RH,1,B0803T.gdf
2656,8,3,78,LH,0,B0803T.gdf
2657,8,3,80,LH,0,B0803T.gdf
2658,8,3,83,LH,0,B0803T.gdf
2659,8,3,85,LH,0,B0803T.gdf
2660,8,3,86,RH,1,B0803T.gdf
2661,8,3,89,LH,0,B0803T.gdf
2662,8,3,90,RH,1,B0803T.gdf
2663,8,3,92,LH,0,B0803T.gdf
2664,8,3,94,LH,0,B0803T.gdf
2665,8,3,96,LH,0,B0803T.gdf
2666,8,3,97,RH,1,B0803T.gdf
2667,8,3,98,LH,0,B0803T.gdf
2668,8,3,100,LH,0,B0803T.gdf
2669,8,3,101,LH,0,B0803T.gdf
2670,8,3,102,LH,0,B0803T.gdf
2671,8,3,103,RH,1,B0803T.gdf
2672,8,3,106,LH,0,B0803T.gdf
2673,8,3,107,RH,1,B0803T.gdf
2674,8,3,108,LH,0,B0803T.gdf
2675,8,3,109,RH,1,B0803T.gdf
2676,8,3,110,LH,0,B0803T.gdf
2677,8,3,111,RH,1,B0803T.gdf
2678,8,3,112,RH,1,B0803T.gdf
2679,8,3,113,RH,1,B0803T.gdf
2680,8,3,114,RH,1,B0803T.gdf
2681,8,3,115,RH,1,B0803T.gdf
2682,8,3,116,LH,0,B0803T.gdf
2683,8,3,117,RH,1,B0803T.gdf
2684,8,3,118,RH,1,B0803T.gdf
2685,8,3,121,RH,1,B0803T.gdf
2686,8,3,122,LH,0,B0803T.gdf
2687,8,3,123,RH,1,B0803T.gdf
2688,8,3,125,LH,0,B0803T.gdf
2689,8,3,127,LH,0,B0803T.gdf
2690,8,3,128,LH,0,B0803T.gdf
2691,8,3,131,LH,0,B0803T.gdf
2692,8,3,133,RH,1,B0803T.gdf
2693,8,3,134,RH,1,B0803T.gdf
2694,8,3,138,LH,0,B0803T.gdf
2695,8,3,143,RH,1,B0803T.gdf
2696,8,3,144,LH,0,B0803T.gdf
2697,8,3,145,RH,1,B0803T.gdf
2698,8,3,146,LH,0,B0803T.gdf
2699,8,3,147,RH,1,B0803T.gdf
2700,8,3,149,RH,1,B0803T.gdf
2701,8,3,150,LH,0,B0803T.gdf
2702,8,3,151,RH,1,B0803T.gdf
2703,8,3,152,LH,0,B0803T.gdf
2704,8,3,154,LH,0,B0803T.gdf
2705,8,3,155,RH,1,B0803T.gdf
2706,8,3,156,RH,1,B0803T.gdf
2707,8,3,157,RH,1,B0803T.gdf
2708,8,3,159,RH,1,B0803T.gdf
2709,8,3,160,RH,1,B0803T.gdf
2710,9,1,3,RH,1,B0901T.gdf
2711,9,1,4,LH,0,B0901T.gdf
2712,9,1,5,RH,1,B0901T.gdf
2713,9,1,6,RH,1,B0901T.gdf
2714,9,1,7,LH,0,B0901T.gdf
2715,9,1,8,RH,1,B0901T.gdf
2716,9,1,9,RH,1,B0901T.gdf
2717,9,1,10,LH,0,B0901T.gdf
2718,9,1,11,RH,1,B0901T.gdf
2719,9,1,12,LH,0,B0901T.gdf
2720,9,1,13,LH,0,B0901T.gdf
2721,9,1,14,RH,1,B0901T.gdf
2722,9,1,16,RH,1,B0901T.gdf
2723,9,1,17,RH,1,B0901T.gdf
2724,9,1,19,LH,0,B0901T.gdf
2725,9,1,20,RH,1,B0901T.gdf
2726,9,1,21,LH,0,B0901T.gdf
2727,9,1,22,LH,0,B0901T.gdf
2728,9,1,23,RH,1,B0901T.gdf
2729,9,1,24,RH,1,B0901T.gdf
2730,9,1,25,RH,1,B0901T.gdf
2731,9,1,26,LH,0,B0901T.gdf
2732,9,1,27,LH,0,B0901T.gdf
2733,9,1,28,RH,1,B0901T.gdf
2734,9,1,29,RH,1,B0901T.gdf
2735,9,1,30,LH,0,B0901T.gdf
2736,9,1,34,LH,0,B0901T.gdf
2737,9,1,35,LH,0,B0901T.gdf
2738,9,1,36,RH,1,B0901T.gdf
2739,9,1,37,RH,1,B0901T.gdf
2740,9,1,38,LH,0,B0901T.gdf
2741,9,1,42,LH,0,B0901T.gdf
2742,9,1,43,LH,0,B0901T.gdf
2743,9,1,44,LH,0,B0901T.gdf
2744,9,1,45,LH,0,B0901T.gdf
2745,9,1,46,LH,0,B0901T.gdf
2746,9,1,47,RH,1,B0901T.gdf
2747,9,1,48,LH,0,B0901T.gdf
2748,9,1,49,RH,1,B0901T.gdf
2749,9,1,50,LH,0,B0901T.gdf
2750,9,1,55,RH,1,B0901T.gdf
2751,9,1,57,RH,1,B0901T.gdf
2752,9,1,58,RH,1,B0901T.gdf
2753,9,1,59,LH,0,B0901T.gdf
2754,9,1,62,RH,1,B0901T.gdf
2755,9,1,63,LH,0,B0901T.gdf
2756,9,1,65,RH,1,B0901T.gdf
2757,9,1,66,RH,1,B0901T.gdf
2758,9,1,67,RH,1,B0901T.gdf
2759,9,1,68,RH,1,B0901T.gdf
2760,9,1,69,RH,1,B0901T.gdf
2761,9,1,70,RH,1,B0901T.gdf
2762,9,1,71,RH,1,B0901T.gdf
2763,9,1,75,LH,0,B0901T.gdf
2764,9,1,76,LH,0,B0901T.gdf
2765,9,1,77,RH,1,B0901T.gdf
2766,9,1,79,LH,0,B0901T.gdf
2767,9,1,80,LH,0,B0901T.gdf
2768,9,1,82,LH,0,B0901T.gdf
2769,9,1,83,RH,1,B0901T.gdf
2770,9,1,84,LH,0,B0901T.gdf
2771,9,1,85,RH,1,B0901T.gdf
2772,9,1,86,LH,0,B0901T.gdf
2773,9,1,87,LH,0,B0901T.gdf
2774,9,1,88,RH,1,B0901T.gdf
2775,9,1,89,LH,0,B0901T.gdf
2776,9,1,90,LH,0,B0901T.gdf
2777,9,1,92,RH,1,B0901T.gdf
2778,9,1,94,RH,1,B0901T.gdf
2779,9,1,95,LH,0,B0901T.gdf
2780,9,1,96,LH,0,B0901T.gdf
2781,9,1,97,RH,1,B0901T.gdf
2782,9,1,98,RH,1,B0901T.gdf
2783,9,1,99,RH,1,B0901T.gdf
2784,9,1,100,RH,1,B0901T.gdf
2785,9,1,101,RH,1,B0901T.gdf
2786,9,1,102,RH,1,B0901T.gdf
2787,9,1,103,LH,0,B0901T.gdf
2788,9,1,105,LH,0,B0901T.gdf
2789,9,1,106,RH,1,B0901T.gdf
2790,9,1,107,LH,0,B0901T.gdf
2791,9,1,108,LH,0,B0901T.gdf
2792,9,1,109,LH,0,B0901T.gdf
2793,9,1,111,RH,1,B0901T.gdf
2794,9,1,113,RH,1,B0901T.gdf
2795,9,1,114,LH,0,B0901T.gdf
2796,9,1,115,RH,1,B0901T.gdf
2797,9,1,116,LH,0,B0901T.gdf
2798,9,1,117,LH,0,B0901T.gdf
2799,9,1,118,RH,1,B0901T.gdf
2800,9,1,120,RH,1,B0901T.gdf
2801,9,2,2,LH,0,B0902T.gdf
2802,9,2,3,LH,0,B0902T.gdf
2803,9,2,5,LH,0,B0902T.gdf
2804,9,2,6,LH,0,B0902T.gdf
2805,9,2,7,RH,1,B0902T.gdf
2806,9,2,9,LH,0,B0902T.gdf
2807,9,2,10,RH,1,B0902T.gdf
2808,9,2,12,RH,1,B0902T.gdf
2809,9,2,13,LH,0,B0902T.gdf
2810,9,2,14,LH,0,B0902T.gdf
2811,9,2,15,RH,1,B0902T.gdf
2812,9,2,16,RH,1,B0902T.gdf
2813,9,2,17,LH,0,B0902T.gdf
2814,9,2,18,RH,1,B0902T.gdf
2815,9,2,19,RH,1,B0902T.gdf
2816,9,2,20,RH,1,B0902T.gdf
2817,9,2,21,LH,0,B0902T.gdf
2818,9,2,22,RH,1,B0902T.gdf
2819,9,2,25,RH,1,B0902T.gdf
2820,9,2,26,RH,1,B0902T.gdf
2821,9,2,27,RH,1,B0902T.gdf
2822,9,2,28,RH,1,B0902T.gdf
2823,9,2,29,RH,1,B0902T.gdf
2824,9,2,30,LH,0,B0902T.gdf
2825,9,2,31,LH,0,B0902T.gdf
2826,9,2,32,LH,0,B0902T.gdf
2827,9,2,33,LH,0,B0902T.gdf
2828,9,2,34,LH,0,B0902T.gdf
2829,9,2,35,RH,1,B0902T.gdf
2830,9,2,36,LH,0,B0902T.gdf
2831,9,2,37,LH,0,B0902T.gdf
2832,9,2,38,LH,0,B0902T.gdf
2833,9,2,39,LH,0,B0902T.gdf
2834,9,2,40,RH,1,B0902T.gdf
2835,9,2,42,RH,1,B0902T.gdf
2836,9,2,43,RH,1,B0902T.gdf
2837,9,2,44,LH,0,B0902T.gdf
2838,9,2,45,RH,1,B0902T.gdf
2839,9,2,46,LH,0,B0902T.gdf
2840,9,2,47,RH,1,B0902T.gdf
2841,9,2,49,RH,1,B0902T.gdf
2842,9,2,52,LH,0,B0902T.gdf
2843,9,2,54,RH,1,B0902T.gdf
2844,9,2,55,LH,0,B0902T.gdf
2845,9,2,57,LH,0,B0902T.gdf
2846,9,2,58,RH,1,B0902T.gdf
2847,9,2,59,RH,1,B0902T.gdf
2848,9,2,60,LH,0,B0902T.gdf
2849,9,2,61,LH,0,B0902T.gdf
2850,9,2,62,RH,1,B0902T.gdf
2851,9,2,63,LH,0,B0902T.gdf
2852,9,2,65,LH,0,B0902T.gdf
2853,9,2,67,RH,1,B0902T.gdf
2854,9,2,68,RH,1,B0902T.gdf
2855,9,2,70,LH,0,B0902T.gdf
2856,9,2,71,RH,1,B0902T.gdf
2857,9,2,73,LH,0,B0902T.gdf
2858,9,2,74,RH,1,B0902T.gdf
2859,9,2,78,LH,0,B0902T.gdf
2860,9,2,79,RH,1,B0902T.gdf
2861,9,2,80,LH,0,B0902T.gdf
2862,9,2,81,LH,0,B0902T.gdf
2863,9,2,82,RH,1,B0902T.gdf
2864,9,2,83,RH,1,B0902T.gdf
2865,9,2,84,RH,1,B0902T.gdf
2866,9,2,85,RH,1,B0902T.gdf
2867,9,2,86,RH,1,B0902T.gdf
2868,9,2,87,RH,1,B0902T.gdf
2869,9,2,88,LH,0,B0902T.gdf
2870,9,2,89,LH,0,B0902T.gdf
2871,9,2,90,RH,1,B0902T.gdf
2872,9,2,91,LH,0,B0902T.gdf
2873,9,2,92,LH,0,B0902T.gdf
2874,9,2,93,RH,1,B0902T.gdf
2875,9,2,94,LH,0,B0902T.gdf
2876,9,2,96,LH,0,B0902T.gdf
2877,9,2,97,RH,1,B0902T.gdf
2878,9,2,98,LH,0,B0902T.gdf
2879,9,2,102,RH,1,B0902T.gdf
2880,9,2,103,LH,0,B0902T.gdf
2881,9,2,104,LH,0,B0902T.gdf
2882,9,2,105,LH,0,B0902T.gdf
2883,9,2,106,LH,0,B0902T.gdf
2884,9,2,107,RH,1,B0902T.gdf
2885,9,2,108,RH,1,B0902T.gdf
2886,9,2,109,LH,0,B0902T.gdf
2887,9,2,111,RH,1,B0902T.gdf
2888,9,2,112,LH,0,B0902T.gdf
2889,9,2,113,RH,1,B0902T.gdf
2890,9,2,119,RH,1,B0902T.gdf
2891,9,2,120,RH,1,B0902T.gdf
2892,9,3,1,RH,1,B0903T.gdf
2893,9,3,3,LH,0,B0903T.gdf
2894,9,3,4,RH,1,B0903T.gdf
2895,9,3,5,LH,0,B0903T.gdf
2896,9,3,6,LH,0,B0903T.gdf
2897,9,3,7,LH,0,B0903T.gdf
2898,9,3,8,RH,1,B0903T.gdf
2899,9,3,9,LH,0,B0903T.gdf
2900,9,3,10,LH,0,B0903T.gdf
2901,9,3,12,RH,1,B0903T.gdf
2902,9,3,13,RH,1,B0903T.gdf
2903,9,3,14,LH,0,B0903T.gdf
2904,9,3,15,RH,1,B0903T.gdf
2905,9,3,16,RH,1,B0903T.gdf
2906,9,3,18,LH,0,B0903T.gdf
2907,9,3,22,LH,0,B0903T.gdf
2908,9,3,23,RH,1,B0903T.gdf
2909,9,3,24,RH,1,B0903T.gdf
2910,9,3,25,RH,1,B0903T.gdf
2911,9,3,26,LH,0,B0903T.gdf
2912,9,3,27,LH,0,B0903T.gdf
2913,9,3,28,LH,0,B0903T.gdf
2914,9,3,29,LH,0,B0903T.gdf
2915,9,3,30,LH,0,B0903T.gdf
2916,9,3,31,RH,1,B0903T.gdf
2917,9,3,32,RH,1,B0903T.gdf
2918,9,3,33,RH,1,B0903T.gdf
2919,9,3,34,LH,0,B0903T.gdf
2920,9,3,35,LH,0,B0903T.gdf
2921,9,3,36,RH,1,B0903T.gdf
2922,9,3,38,LH,0,B0903T.gdf
2923,9,3,39,LH,0,B0903T.gdf
2924,9,3,40,RH,1,B0903T.gdf
2925,9,3,46,LH,0,B0903T.gdf
2926,9,3,48,RH,1,B0903T.gdf
2927,9,3,49,RH,1,B0903T.gdf
2928,9,3,50,LH,0,B0903T.gdf
2929,9,3,51,LH,0,B0903T.gdf
2930,9,3,52,LH,0,B0903T.gdf
2931,9,3,53,LH,0,B0903T.gdf
2932,9,3,54,LH,0,B0903T.gdf
2933,9,3,55,LH,0,B0903T.gdf
2934,9,3,56,LH,0,B0903T.gdf
2935,9,3,57,RH,1,B0903T.gdf
2936,9,3,58,RH,1,B0903T.gdf
2937,9,3,59,RH,1,B0903T.gdf
2938,9,3,60,RH,1,B0903T.gdf
2939,9,3,61,RH,1,B0903T.gdf
2940,9,3,62,LH,0,B0903T.gdf
2941,9,3,63,LH,0,B0903T.gdf
2942,9,3,64,RH,1,B0903T.gdf
2943,9,3,67,RH,1,B0903T.gdf
2944,9,3,68,LH,0,B0903T.gdf
2945,9,3,69,LH,0,B0903T.gdf
2946,9,3,70,LH,0,B0903T.gdf
2947,9,3,71,LH,0,B0903T.gdf
2948,9,3,72,RH,1,B0903T.gdf
2949,9,3,73,RH,1,B0903T.gdf
2950,9,3,74,RH,1,B0903T.gdf
2951,9,3,75,RH,1,B0903T.gdf
2952,9,3,76,RH,1,B0903T.gdf
2953,9,3,77,LH,0,B0903T.gdf
2954,9,3,78,RH,1,B0903T.gdf
2955,9,3,79,RH,1,B0903T.gdf
2956,9,3,80,LH,0,B0903T.gdf
2957,9,3,81,LH,0,B0903T.gdf
2958,9,3,82,LH,0,B0903T.gdf
2959,9,3,84,LH,0,B0903T.gdf
2960,9,3,85,LH,0,B0903T.gdf
2961,9,3,86,LH,0,B0903T.gdf
2962,9,3,87,RH,1,B0903T.gdf
2963,9,3,88,LH,0,B0903T.gdf
2964,9,3,89,RH,1,B0903T.gdf
2965,9,3,90,LH,0,B0903T.gdf
2966,9,3,91,RH,1,B0903T.gdf
2967,9,3,92,RH,1,B0903T.gdf
2968,9,3,93,LH,0,B0903T.gdf
2969,9,3,94,LH,0,B0903T.gdf
2970,9,3,95,RH,1,B0903T.gdf
2971,9,3,96,RH,1,B0903T.gdf
2972,9,3,98,RH,1,B0903T.gdf
2973,9,3,99,LH,0,B0903T.gdf
2974,9,3,100,LH,0,B0903T.gdf
2975,9,3,101,LH,0,B0903T.gdf
2976,9,3,102,LH,0,B0903T.gdf
2977,9,3,103,RH,1,B0903T.gdf
2978,9,3,104,LH,0,B0903T.gdf
2979,9,3,105,LH,0,B0903T.gdf
2980,9,3,106,RH,1,B0903T.gdf
2981,9,3,109,LH,0,B0903T.gdf
2982,9,3,111,RH,1,B0903T.gdf
2983,9,3,112,RH,1,B0903T.gdf
2984,9,3,113,RH,1,B0903T.gdf
2985,9,3,114,RH,1,B0903T.gdf
2986,9,3,115,RH,1,B0903T.gdf
2987,9,3,116,RH,1,B0903T.gdf
2988,9,3,117,LH,0,B0903T.gdf
2989,9,3,118,RH,1,B0903T.gdf
2990,9,3,119,RH,1,B0903T.gdf
2991,9,3,121,RH,1,B0903T.gdf
2992,9,3,122,LH,0,B0903T.gdf
2993,9,3,123,RH,1,B0903T.gdf
2994,9,3,124,RH,1,B0903T.gdf
2995,9,3,125,LH,0,B0903T.gdf
2996,9,3,126,RH,1,B0903T.gdf
2997,9,3,127,LH,0,B0903T.gdf
2998,9,3,128,RH,1,B0903T.gdf
2999,9,3,129,RH,1,B0903T.gdf
3000,9,3,130,RH,1,B0903T.gdf
3001,9,3,131,LH,0,B0903T.gdf
3002,9,3,133,LH,0,B0903T.gdf
3003,9,3,134,LH,0,B0903T.gdf
3004,9,3,135,LH,0,B0903T.gdf
3005,9,3,136,RH,1,B0903T.gdf
3006,9,3,137,LH,0,B0903T.gdf
3007,9,3,138,LH,0,B0903T.gdf
3008,9,3,139,LH,0,B0903T.gdf
3009,9,3,140,LH,0,B0903T.gdf
3010,9,3,141,RH,1,B0903T.gdf
3011,9,3,142,RH,1,B0903T.gdf
3012,9,3,144,LH,0,B0903T.gdf
3013,9,3,146,LH,0,B0903T.gdf
3014,9,3,147,RH,1,B0903T.gdf
3015,9,3,148,LH,0,B0903T.gdf
3016,9,3,149,RH,1,B0903T.gdf
3017,9,3,150,RH,1,B0903T.gdf
3018,9,3,151,RH,1,B0903T.gdf
3019,9,3,152,RH,1,B0903T.gdf
3020,9,3,153,LH,0,B0903T.gdf
3021,9,3,154,RH,1,B0903T.gdf
3022,9,3,156,LH,0,B0903T.gdf
3023,9,3,157,RH,1,B0903T.gdf
3024,9,3,158,RH,1,B0903T.gdf
3025,9,3,159,LH,0,B0903T.gdf
3026,9,3,160,LH,0,B0903T.gdf
